"benchmark_name","program_name","mutation_operator","parsing_time","plugin_time","resolution_time","verification_time","number_of_targets","scan_time"
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","CBR",2.1474,64.0909,286.7705,1481.0636,0,2894
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","CIR",2.1296,63.8391,308.7028,1593.3331,0,3044
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","DCR",2.0572,66.5167,279.8095,1486.8665,0,2891
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","EVR",2.0845,64.6326,289.9902,1477.4959,0,2886
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","FAR",2.0699,65.0661,284.2485,1488.7996,0,2891
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","LBI",2.2736,65.2686,278.047,1468.4192,0,2855
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","LSR",2.2088,65.499,284.9848,1558.3611,0,2995
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","LVR",2.0939,66.0052,275.9016,1479.487,2,2858
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","MAP",2.1695,65.9407,281.7849,1484.971,0,2898
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","MCR",2.0734,64.8292,274.3637,1492.5044,2,2849
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","MMR",2.1186,65.5118,280.4208,1502.6806,0,2919
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","MNR",1.9647,62.2416,274.031,1469.3611,0,2852
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","MRR",1.9704,62.6118,267.3989,1406.2605,0,2736
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","MVR",2.5085,71.8668,293.4534,1464.8128,1,2895
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","ODL",2.0051,62.3695,280.7626,1508.5017,0,2896
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","PRV",2.1051,64.1477,283.8518,1482.643,0,2889
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","SAR",2.1612,63.2438,277.7103,1455.1701,0,2872
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","SDL",2.9794,95.0147,413.8933,1998.2695,4,3982
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","SLD",2.0709,64.8423,277.2494,1479.8239,0,2865
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","SWS",2.0926,64.4526,285.2662,1559.927,0,2973
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","SWV",2.1488,64.6808,275.6587,1478.019,0,2883
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","TAR",2.0152,66.0362,280.385,1547.5384,0,2928
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","THD",2.0454,63.3971,272.9173,1450.6102,0,2830
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","THI",2.0798,63.6613,277.8531,1518.9038,0,2904
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","UOD",2.0582,62.7678,265.3152,1414.4341,0,2769
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","UOI",2.0597,67.1725,275.2947,1497.1123,1,2897
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","VDL",2.1716,64.7368,281.0023,1523.8045,0,2923
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144","VER",2.1111,63.3192,291.8635,1432.151,0,2859
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","ALL",2.0274,79.3158,294.5784,1277.9777,14,2692
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","AMR",1.9711,70.1186,281.9672,1263.457,0,2645
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","BBR",1.9496,68.1953,283.0953,1306.5308,0,2676
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","BOR",2.0278,70.7353,287.601,1293.2616,0,2684
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","CBE",2.0115,68.4705,298.1115,1309.8838,0,2720
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","CBR",2.0848,67.1243,277.82,1269.5061,0,2638
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","CIR",2.0085,68.6807,286.6525,1315.0619,0,2687
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","DCR",2.2589,72.2416,301.6965,1266.8603,0,2723
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","EVR",2.0167,73.3114,285.5886,1293.6778,2,2661
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","FAR",2.0009,70.7423,292.6292,1367.7996,0,2765
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","LBI",2.1679,69.0522,289.3213,1320.533,0,2746
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","LSR",2.127,71.0313,301.217,1339.3478,0,2751
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","LVR",2.2938,82.7637,329.4549,1510.9282,0,3088
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","MAP",2.0905,77.0923,296.2497,1404.8637,2,2866
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","MCR",1.9632,68.0987,272.0747,1221.9074,0,2544
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","MMR",2.0206,72.6117,282.1952,1315.7603,0,2712
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","MNR",2.2417,72.7684,287.6378,1315.2843,0,2736
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","MRR",2.0664,68.9105,283.4554,1316.1503,2,2710
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","MVR",2.325,76.683,299.5734,1365.2458,2,2815
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","ODL",2.1194,76.1622,290.1333,1311.5608,0,2710
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","PRV",2.3421,72.3273,300.8148,1364.2604,0,2817
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","SAR",2.2968,76.899,319.6705,1433.9438,0,2938
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","SDL",1.9748,67.7107,277.6351,1261.4966,3,2622
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","SLD",2.0275,69.3572,288.7501,1328.3438,0,2700
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","SWS",2.1397,73.1352,294.6345,1283.8652,1,2695
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","SWV",2.1955,76.2484,295.3782,1329.2692,0,2760
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","TAR",2.0259,75.4774,289.1268,1279.847,0,2695
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","THD",2.0491,68.9981,284.7797,1322.6951,0,2691
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","THI",2.0723,70.6235,298.4986,1323.6636,0,2735
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","UOD",2.1959,72.1049,293.467,1371.404,0,2791
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","UOI",2.0493,71.0964,291.1404,1357.6449,0,2762
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","VDL",2.0832,67.7507,286.8385,1338.1896,0,2744
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165","VER",2.2073,68.6934,286.2509,1318.4001,4,2725
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","ALL",2.0585,64.6209,258.6487,1498.8242,14,2882
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","AMR",2.0331,60.3435,264.6258,1436.6474,0,2800
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","BBR",2.0693,56.5316,262.4601,1524.2697,0,2874
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","BOR",2.0761,60.6012,266.19,1544.1674,1,2893
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","CBE",2.0707,57.1466,262.7609,1520.0586,0,2894
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","CBR",2.0426,56.4759,257.614,1510.5609,0,2893
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","CIR",2.0413,59.369,264.7561,1543.1162,0,2905
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","DCR",2.0476,56.3575,269.9262,1498.2532,0,2861
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","EVR",2.3357,57.6858,258.4968,1504.377,4,2861
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","FAR",2.0354,62.8579,274.786,1557.9173,0,2929
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","LBI",2.0298,56.2524,259.3422,1449.8908,0,2765
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","LSR",2.2503,58.1129,271.7534,1401.208,0,2787
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","LVR",2.8508,80.6065,384.293,2016.9884,0,3927
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","MAP",2.1173,56.9359,266.0137,1513.5142,0,2876
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","MCR",2.0337,57.8827,261.1251,1473.5565,1,2862
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","MMR",2.0546,61.1909,269.8846,1534.1605,0,2871
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","MNR",2.0472,56.7048,260.9241,1531.5984,0,2899
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","MRR",2.0414,59.7576,279.4793,1573.524,0,2951
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","MVR",2.1589,61.3308,292.5968,1565.3706,0,3031
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","ODL",2.0217,57.7397,262.3048,1524.0342,2,2881
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","PRV",2.0553,57.8118,273.6472,1577.1116,0,2988
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","SAR",2.0135,58.4169,266.8727,1523.0953,0,2905
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","SDL",2.1886,56.5452,277.1807,1597.9314,0,3011
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","SLD",2.1004,60.6388,260.8419,1498.717,0,2856
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","SWS",2.0396,59.3276,265.6778,1513.2363,0,2889
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","SWV",2.0063,55.7325,251.1298,1435.6409,0,2726
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","TAR",2.1328,58.0337,264.2633,1422.0676,0,2769
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","THD",2.1087,59.363,263.2773,1534.5585,0,2888
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","THI",2.4293,69.1071,271.3163,1619.3536,0,3077
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","UOD",2.1039,59.4956,266.367,1523.4963,0,2901
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","UOI",2.0438,55.3378,252.3459,1419.3662,6,2751
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","VDL",2.0314,56.398,261.6126,1506.7697,0,2853
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58","VER",2.0439,58.2918,262.996,1538.1557,0,2883
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","ALL",2.0365,74.2156,199.0511,2054.4245,0,3334
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","AMR",3.1055,87.2172,300.7864,2702.7175,0,4489
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","BBR",2.141,74.6072,209.3569,2160.5901,0,3506
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","BOR",2.0218,66.4976,201.9125,2067.0689,0,3354
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","CBE",2.1106,71.9774,213.5772,2095.3376,0,3467
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","CBR",2.1354,68.004,206.0028,2018.6082,0,3354
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","CIR",2.0751,69.4031,203.6798,2108.2099,0,3417
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","DCR",2.2236,74.1654,207.6274,2146.1859,0,3469
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","EVR",2.0642,68.6475,201.3452,2041.7289,0,3360
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","FAR",2.0627,69.5209,211.9421,2154.5674,0,3494
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","LBI",2.061,73.1472,212.6024,2160.0585,0,3516
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","LSR",2.6966,71.865,203.6025,2097.0454,0,3428
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","LVR",2.0321,68.6598,203.9837,2098.138,0,3423
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","MAP",2.1071,70.8777,210.2701,2097.9105,0,3454
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","MCR",2.1673,67.4847,205.27,1954.6383,0,3264
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","MMR",2.153,80.6436,205.6582,2093.2183,0,3475
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","MNR",2.1251,68.8569,202.6352,2112.5784,0,3463
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","MRR",1.9918,68.0975,206.8308,2111.7754,0,3450
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","MVR",2.1313,73.5126,213.7101,2121.2062,0,3482
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","ODL",2.0584,72.3489,209.2877,2074.0638,0,3436
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","PRV",2.0242,73.2012,203.5085,2037.1555,0,3343
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","SAR",2.0804,75.0221,204.0094,2110.6795,0,3410
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","SDL",3.0751,83.0653,269.1993,2714.1149,0,4516
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","SLD",2.0788,69.9382,210.2466,2077.9731,0,3415
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","SWS",2.0766,69.896,208.2946,2102.0755,0,3428
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","SWV",2.0637,68.2998,214.281,2078.3722,0,3422
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","TAR",2.0555,67.6921,202.3431,2125.3412,0,3430
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","THD",2.0782,75.0658,210.8732,2120.5826,0,3488
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","THI",2.0343,69.6167,204.4522,2123.6478,0,3430
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","UOD",2.3067,75.3278,216.153,2148.104,0,3536
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","UOI",2.6338,73.2088,210.7871,2113.0205,0,3467
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","VDL",2.0859,75.3916,202.621,2078.6087,0,3388
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92","VER",2.0467,71.8697,202.5043,2044.6383,0,3340
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","ALL",2.0257,80.5664,330.3162,2322.5235,0,3752
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","AMR",3.0398,117.8604,473.7296,3074.6229,0,5138
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","BBR",2.1229,81.2029,348.2295,2385.5392,0,3889
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","BOR",2.089,80.127,336.4863,2339.902,0,3856
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","CBE",2.1978,81.4797,356.7308,2326.7985,0,3906
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","CBR",2.0382,83.6813,338.6315,2295.9227,0,3804
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","CIR",2.1265,79.5032,330.7462,2311.228,0,3788
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","DCR",2.0349,79.7269,340.1454,2280.2354,0,3752
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","EVR",2.1352,79.5096,341.9997,2330.2329,0,3843
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","FAR",1.9841,75.606,316.3709,2221.5102,0,3623
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","LBI",2.0687,76.6798,325.4791,2277.3071,0,3744
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","LSR",1.9868,74.1455,319.7255,2205.0663,0,3634
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","LVR",2.0964,77.3946,304.4906,1921.0044,0,3293
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","MAP",2.0473,78.8288,343.2198,2310.4802,0,3811
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","MCR",2.0464,84.194,339.8158,2350.2754,0,3925
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","MMR",2.0026,83.2705,345.6224,2373.2441,0,3888
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","MNR",2.0346,81.0145,348.5859,2303.3811,0,3795
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","MRR",1.9592,77.3221,321.8016,2208.0839,0,3615
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","MVR",2.0119,77.0192,320.9963,2195.1516,0,3614
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","ODL",2.3725,81.6952,355.8993,2408.7207,0,3999
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","PRV",2.1493,80.051,346.4879,2418.9568,0,3949
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","SAR",2.1219,77.9909,326.5464,2287.5026,0,3767
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","SDL",3.2651,119.1567,493.6814,3094.56,0,5225
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","SLD",2.0217,76.1137,324.5397,2258.3417,0,3689
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","SWS",2.0599,82.2243,339.048,2277.4114,0,3735
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","SWV",2.2628,81.405,343.0232,2352.4733,0,3838
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","TAR",1.991,76.5261,325.4094,2247.6665,0,3700
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","THD",2.0844,81.107,339.5149,2346.9591,0,3833
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","THI",2.1399,77.9671,326.3362,2333.1755,0,3821
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","UOD",2.1185,80.697,330.5138,2366.7694,0,3832
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","UOI",2.4047,79.6466,335.9827,2297.4566,0,3808
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","VDL",2.2852,78.4918,331.6368,2349.2933,0,3816
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Fstar-QuickSort","VER",2.0844,80.9068,329.8946,2286.2945,0,3757
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","ALL",2.057,67.1998,399.3117,2773.9547,0,4305
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","AMR",2.9954,95.7071,579.7587,3653.9702,0,5759
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","BBR",2.0716,62.6419,408.5463,2808.0114,0,4353
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","BOR",2.2205,63.4626,401.3345,2772.9766,0,4328
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","CBE",2.0727,66.7814,423.8555,2761.7573,0,4320
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","CBR",2.0265,64.3119,399.9606,2732.7462,0,4238
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","CIR",2.7344,65.355,411.1574,2734.2916,0,4300
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","DCR",2.1981,66.1512,422.0384,2717.0788,0,4318
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","EVR",2.0223,65.5281,399.8905,2784.754,0,4347
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","FAR",2.0453,64.1274,405.9413,2892.3078,0,4454
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","LBI",1.9751,61.8191,395.2584,2798.2353,0,4322
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","LSR",2.0269,62.6632,400.202,2785.0932,0,4303
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","LVR",2.0148,62.453,397.6657,2832.9148,0,4320
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","MAP",2.5203,64.2427,408.0348,2764.4522,0,4309
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","MCR",2.284,66.1224,421.5753,2832.6019,0,4404
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","MMR",2.0342,66.029,405.2386,2764.5324,0,4302
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","MNR",2.0902,63.4597,404.069,2855.3873,0,4419
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","MRR",2.039,63.1611,394.7534,2720.8491,0,4461
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","MVR",2.1531,63.2357,398.9498,2739.679,0,4261
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Lucas-down","ODL",2.1201,66.988,405.8031,2763.4427,0,4330
